t,t+1,delta,tokenized_data
103795101696,103795105792,4096,4096
103795105792,103795109888,4096,4096
103795109888,103795113984,4096,4096
103795113984,103795118080,4096,4096
103795118080,103795122176,4096,4096
103795122176,103795126272,4096,4096
103795126272,103795130368,4096,4096
103795130368,103795134464,4096,4096
103795134464,103795138560,4096,4096
103795138560,103795142656,4096,4096
103795142656,103795146752,4096,4096
103795146752,103795150848,4096,4096
103795150848,103795154944,4096,4096
103795154944,103795159040,4096,4096
103795159040,103795163136,4096,4096
103795163136,103795167232,4096,4096
103795167232,103795171328,4096,4096
103795171328,103795175424,4096,4096
103795175424,103795179520,4096,4096
103795179520,103795183616,4096,4096
103795183616,103795187712,4096,4096
103795187712,103795191808,4096,4096
103795191808,103795195904,4096,4096
103795195904,103795200000,4096,4096
103795200000,103795204096,4096,4096
103795204096,103795208192,4096,4096
103795208192,103795212288,4096,4096
103795212288,103795216384,4096,4096
103795216384,103795220480,4096,4096
103795220480,103795224576,4096,4096
103795224576,103795228672,4096,4096
103795228672,103795232768,4096,4096
103795232768,103795236864,4096,4096
103795236864,103795240960,4096,4096
103795240960,103795245056,4096,4096
103795245056,103795249152,4096,4096
103795249152,103795253248,4096,4096
103795253248,103795257344,4096,4096
103795257344,103795261440,4096,4096
103795261440,103795265536,4096,4096
103795265536,103795269632,4096,4096
103795269632,103795273728,4096,4096
103795273728,103795277824,4096,4096
103795277824,103795281920,4096,4096
103795281920,103795286016,4096,4096
103795286016,103795290112,4096,4096
103795290112,103795294208,4096,4096
103795294208,103795298304,4096,4096
103795298304,103795302400,4096,4096
103795302400,103795306496,4096,4096
103795306496,103795310592,4096,4096
103795310592,103795314688,4096,4096
103795314688,103795318784,4096,4096
103795318784,103795322880,4096,4096
103795322880,103795326976,4096,4096
103795326976,103795331072,4096,4096
103795331072,103795335168,4096,4096
103795335168,103795339264,4096,4096
103795339264,103795343360,4096,4096
103795343360,103795347456,4096,4096
103795347456,103795351552,4096,4096
103795351552,103795355648,4096,4096
103795355648,103795359744,4096,4096
103795359744,103795363840,4096,4096
103795363840,103795367936,4096,4096
103795367936,103795372032,4096,4096
103795372032,103795376128,4096,4096
103795376128,103795380224,4096,4096
103795380224,103795384320,4096,4096
103795384320,103795388416,4096,4096
103795388416,103795392512,4096,4096
103795392512,103795396608,4096,4096
103795396608,103795400704,4096,4096
103795400704,103795404800,4096,4096
103795404800,103795408896,4096,4096
103795408896,103795412992,4096,4096
103795412992,103795417088,4096,4096
103795417088,103795421184,4096,4096
103795421184,103795425280,4096,4096
103795425280,103795429376,4096,4096
103795429376,103795433472,4096,4096
103795433472,103795437568,4096,4096
103795437568,103795441664,4096,4096
103795441664,103795445760,4096,4096
103795445760,103795449856,4096,4096
103795449856,103795453952,4096,4096
103795453952,103795458048,4096,4096
103795458048,103795462144,4096,4096
103795462144,103795466240,4096,4096
103795466240,103795470336,4096,4096
103795470336,103795474432,4096,4096
103795474432,103795478528,4096,4096
103795478528,103795482624,4096,4096
103795482624,103795486720,4096,4096
103795486720,103795490816,4096,4096
103795490816,103795494912,4096,4096
103795494912,103795499008,4096,4096
103795499008,103795503104,4096,4096
103795503104,103795507200,4096,4096
103795507200,103795511296,4096,4096
103795511296,103795515392,4096,4096
103795515392,103795519488,4096,4096
103795519488,103795523584,4096,4096
103795523584,103795527680,4096,4096
103795527680,103795531776,4096,4096
103795531776,103795535872,4096,4096
103795535872,103795539968,4096,4096
103795539968,103795544064,4096,4096
103795544064,103795548160,4096,4096
103795548160,103795552256,4096,4096
103795552256,103795556352,4096,4096
103795556352,103795560448,4096,4096
103795560448,103795564544,4096,4096
103795564544,103795568640,4096,4096
103795568640,103795572736,4096,4096
103795572736,103795576832,4096,4096
103795576832,103795580928,4096,4096
103795580928,103795585024,4096,4096
103795585024,103795589120,4096,4096
103795589120,103795593216,4096,4096
103795593216,103795597312,4096,4096
103795597312,103795601408,4096,4096
103795601408,103795605504,4096,4096
103795605504,103795609600,4096,4096
103795609600,103795613696,4096,4096
103795613696,103795617792,4096,4096
103795617792,103795621888,4096,4096
103795621888,103795625984,4096,4096
103795625984,103795630080,4096,4096
103795630080,103795634176,4096,4096
103795634176,103795638272,4096,4096
103795638272,103795642368,4096,4096
103795642368,103795646464,4096,4096
103795646464,103795650560,4096,4096
103795650560,103795654656,4096,4096
103795654656,103795658752,4096,4096
103795658752,103795662848,4096,4096
103795662848,103795666944,4096,4096
103795666944,103795671040,4096,4096
103795671040,103795675136,4096,4096
103795675136,103795679232,4096,4096
103795679232,103795683328,4096,4096
103795683328,103795687424,4096,4096
103795687424,103795691520,4096,4096
103795691520,103795695616,4096,4096
103795695616,103795699712,4096,4096
103795699712,103795703808,4096,4096
103795703808,103795707904,4096,4096
103795707904,103795712000,4096,4096
103795712000,103795716096,4096,4096
103795716096,103795720192,4096,4096
103795720192,103795724288,4096,4096
103795724288,103795728384,4096,4096
103795728384,103795732480,4096,4096
103795732480,103795736576,4096,4096
103795736576,103795740672,4096,4096
103795740672,103795744768,4096,4096
103795744768,103795748864,4096,4096
103795748864,103795752960,4096,4096
103795752960,103795757056,4096,4096
103795757056,103795761152,4096,4096
103795761152,103795765248,4096,4096
103795765248,103795769344,4096,4096
103795769344,103795773440,4096,4096
103795773440,103795777536,4096,4096
103795777536,103795781632,4096,4096
103795781632,103795785728,4096,4096
103795785728,103795789824,4096,4096
103795789824,103795793920,4096,4096
103795793920,103795798016,4096,4096
103795798016,103795802112,4096,4096
103795802112,103795806208,4096,4096
103795806208,103795810304,4096,4096
103795810304,103795814400,4096,4096
103795814400,103795818496,4096,4096
103795818496,103795822592,4096,4096
103795822592,103795826688,4096,4096
103795826688,103795830784,4096,4096
103795830784,103795834880,4096,4096
103795834880,103795838976,4096,4096
103795838976,103795843072,4096,4096
103795843072,103795847168,4096,4096
103795847168,103795851264,4096,4096
103795851264,103795855360,4096,4096
103795855360,103795859456,4096,4096
103795859456,103795863552,4096,4096
103795863552,103795867648,4096,4096
103795867648,103795871744,4096,4096
103795871744,103795875840,4096,4096
103795875840,103795879936,4096,4096
103795879936,103795884032,4096,4096
103795884032,103795888128,4096,4096
103795888128,103795892224,4096,4096
103795892224,103795896320,4096,4096
103795896320,103795900416,4096,4096
103795900416,103795904512,4096,4096
103795904512,103795908608,4096,4096
103795908608,103795912704,4096,4096
103795912704,103795916800,4096,4096
103795916800,103795920896,4096,4096
103795920896,103795924992,4096,4096
103795924992,103795929088,4096,4096
103795929088,103795933184,4096,4096
103795933184,103795937280,4096,4096
103795937280,103795941376,4096,4096
103795941376,103795945472,4096,4096
103795945472,103795949568,4096,4096
103795949568,103795953664,4096,4096
103795953664,103795957760,4096,4096
103795957760,103795961856,4096,4096
103795961856,103795965952,4096,4096
103795965952,103795970048,4096,4096
103795970048,103795974144,4096,4096
103795974144,103795978240,4096,4096
103795978240,103795982336,4096,4096
103795982336,103795986432,4096,4096
103795986432,103795990528,4096,4096
103795990528,103795994624,4096,4096
103795994624,103795998720,4096,4096
103795998720,103796002816,4096,4096
103796002816,103796006912,4096,4096
103796006912,103796011008,4096,4096
103796011008,103796015104,4096,4096
103796015104,103796019200,4096,4096
103796019200,103796023296,4096,4096
103796023296,103796027392,4096,4096
103796027392,103796031488,4096,4096
103796031488,103796035584,4096,4096
103796035584,103796039680,4096,4096
103796039680,103796043776,4096,4096
103796043776,103796047872,4096,4096
103796047872,103796051968,4096,4096
103796051968,103796056064,4096,4096
103796056064,103796060160,4096,4096
103796060160,103796064256,4096,4096
103796064256,103796068352,4096,4096
103796068352,103796072448,4096,4096
103796072448,103796076544,4096,4096
103796076544,103796080640,4096,4096
103796080640,103796084736,4096,4096
103796084736,103796088832,4096,4096
103796088832,103796092928,4096,4096
103796092928,103796097024,4096,4096
103796097024,103796101120,4096,4096
103796101120,103796105216,4096,4096
103796105216,103796109312,4096,4096
103796109312,103796113408,4096,4096
103796113408,103796117504,4096,4096
103796117504,103796121600,4096,4096
103796121600,103796125696,4096,4096
103796125696,103796129792,4096,4096
103796129792,103796133888,4096,4096
103796133888,103796137984,4096,4096
103796137984,103796142080,4096,4096
103796142080,103796146176,4096,4096
103796146176,103796150272,4096,4096
103796150272,103796154368,4096,4096
103796154368,103796158464,4096,4096
103796158464,103796162560,4096,4096
103796162560,103796166656,4096,4096
103796166656,103796170752,4096,4096
103796170752,103796174848,4096,4096
103796174848,103796178944,4096,4096
103796178944,103796183040,4096,4096
103796183040,103796187136,4096,4096
103796187136,103796191232,4096,4096
103796191232,103796195328,4096,4096
103796195328,103796199424,4096,4096
103796199424,103796203520,4096,4096
103796203520,103796207616,4096,4096
103796207616,103796211712,4096,4096
103796211712,103796215808,4096,4096
103796215808,103796219904,4096,4096
103796219904,103796224000,4096,4096
103796224000,103796228096,4096,4096
103796228096,103796232192,4096,4096
103796232192,103796236288,4096,4096
103796236288,103796240384,4096,4096
103796240384,103796244480,4096,4096
103796244480,103796248576,4096,4096
103796248576,103796252672,4096,4096
103796252672,103796256768,4096,4096
103796256768,103796260864,4096,4096
103796260864,103796264960,4096,4096
103796264960,103796269056,4096,4096
103796269056,103796273152,4096,4096
103796273152,103796277248,4096,4096
103796277248,103796281344,4096,4096
103796281344,103796285440,4096,4096
103796285440,103796289536,4096,4096
103796289536,103796293632,4096,4096
103796293632,103796297728,4096,4096
103796297728,103796301824,4096,4096
103796301824,103796305920,4096,4096
103796305920,103796310016,4096,4096
103796310016,103796314112,4096,4096
103796314112,103796318208,4096,4096
103796318208,103796322304,4096,4096
103796322304,103796326400,4096,4096
103796326400,103796330496,4096,4096
103796330496,103796334592,4096,4096
103796334592,103796338688,4096,4096
103796338688,103796342784,4096,4096
103796342784,103796346880,4096,4096
103796346880,103796350976,4096,4096
103796350976,103796355072,4096,4096
103796355072,103796359168,4096,4096
103796359168,103796363264,4096,4096
103796363264,103796367360,4096,4096
103796367360,103796371456,4096,4096
103796371456,103796375552,4096,4096
103796375552,103796379648,4096,4096
103796379648,103796383744,4096,4096
103796383744,103796387840,4096,4096
103796387840,103796391936,4096,4096
103796391936,103796396032,4096,4096
103796396032,103796400128,4096,4096
103796400128,103796404224,4096,4096
103796404224,103796408320,4096,4096
103796408320,103796412416,4096,4096
103796412416,103796416512,4096,4096
103796416512,103796420608,4096,4096
103796420608,103796424704,4096,4096
103796424704,103796428800,4096,4096
103796428800,103796432896,4096,4096
103796432896,103796436992,4096,4096
103796436992,103788052480,-8384512,-1
103788052480,103788056576,4096,4096
103788056576,103788060672,4096,4096
103788060672,103788064768,4096,4096
103788064768,103788068864,4096,4096
103788068864,103788072960,4096,4096
103788072960,103788077056,4096,4096
103788077056,103788081152,4096,4096
103788081152,103788085248,4096,4096
103788085248,103788089344,4096,4096
103788089344,103788093440,4096,4096
103788093440,103788097536,4096,4096
103788097536,103788101632,4096,4096
103788101632,103788105728,4096,4096
103788105728,103788109824,4096,4096
103788109824,103788113920,4096,4096
103788113920,103788118016,4096,4096
103788118016,103788122112,4096,4096
103788122112,103788126208,4096,4096
103788126208,103788130304,4096,4096
103788130304,103788134400,4096,4096
103788134400,103788138496,4096,4096
103788138496,103788142592,4096,4096
103788142592,103788146688,4096,4096
103788146688,103788150784,4096,4096
103788150784,103788154880,4096,4096
103788154880,103788158976,4096,4096
103788158976,103788163072,4096,4096
103788163072,103788167168,4096,4096
103788167168,103788171264,4096,4096
103788171264,103788175360,4096,4096
103788175360,103788179456,4096,4096
103788179456,103788183552,4096,4096
103788183552,103788187648,4096,4096
103788187648,103788191744,4096,4096
103788191744,103788195840,4096,4096
103788195840,103788199936,4096,4096
103788199936,103788204032,4096,4096
103788204032,103788208128,4096,4096
103788208128,103788212224,4096,4096
103788212224,103788216320,4096,4096
103788216320,103788220416,4096,4096
103788220416,103788224512,4096,4096
103788224512,103788228608,4096,4096
103788228608,103788232704,4096,4096
103788232704,103788236800,4096,4096
103788236800,103788240896,4096,4096
103788240896,103788244992,4096,4096
103788244992,103788249088,4096,4096
103788249088,103788253184,4096,4096
103788253184,103788257280,4096,4096
103788257280,103788261376,4096,4096
103788261376,103788265472,4096,4096
103788265472,103788269568,4096,4096
103788269568,103788273664,4096,4096
103788273664,103788277760,4096,4096
103788277760,103788281856,4096,4096
103788281856,103788285952,4096,4096
103788285952,103788290048,4096,4096
103788290048,103788294144,4096,4096
103788294144,103788298240,4096,4096
103788298240,103788302336,4096,4096
103788302336,103788306432,4096,4096
103788306432,103788310528,4096,4096
103788310528,103788314624,4096,4096
103788314624,103788318720,4096,4096
103788318720,103788322816,4096,4096
103788322816,103788326912,4096,4096
103788326912,103788331008,4096,4096
103788331008,103788335104,4096,4096
103788335104,103788339200,4096,4096
103788339200,103788343296,4096,4096
103788343296,103788347392,4096,4096
103788347392,103788351488,4096,4096
103788351488,103788355584,4096,4096
103788355584,103788359680,4096,4096
103788359680,103788363776,4096,4096
103788363776,103788367872,4096,4096
103788367872,103788371968,4096,4096
103788371968,103788376064,4096,4096
103788376064,103788380160,4096,4096
103788380160,103788384256,4096,4096
103788384256,103788388352,4096,4096
103788388352,103788392448,4096,4096
103788392448,103788396544,4096,4096
103788396544,103788400640,4096,4096
103788400640,103788404736,4096,4096
103788404736,103788408832,4096,4096
103788408832,103788412928,4096,4096
103788412928,103788417024,4096,4096
103788417024,103788421120,4096,4096
103788421120,103788425216,4096,4096
103788425216,103788429312,4096,4096
103788429312,103788433408,4096,4096
103788433408,103788437504,4096,4096
103788437504,103788441600,4096,4096
103788441600,103788445696,4096,4096
103788445696,103788449792,4096,4096
103788449792,103788453888,4096,4096
103788453888,103788457984,4096,4096
103788457984,103788462080,4096,4096
103788462080,103788466176,4096,4096
103788466176,103788470272,4096,4096
103788470272,103788474368,4096,4096
103788474368,103788478464,4096,4096
103788478464,103788482560,4096,4096
103788482560,103788486656,4096,4096
103788486656,103788490752,4096,4096
103788490752,103788494848,4096,4096
103788494848,103788498944,4096,4096
103788498944,103788503040,4096,4096
103788503040,103788507136,4096,4096
103788507136,103788511232,4096,4096
103788511232,103788515328,4096,4096
103788515328,103788519424,4096,4096
103788519424,103788523520,4096,4096
103788523520,103788527616,4096,4096
103788527616,103788531712,4096,4096
103788531712,103788535808,4096,4096
103788535808,103788539904,4096,4096
103788539904,103788544000,4096,4096
103788544000,103788548096,4096,4096
103788548096,103788552192,4096,4096
103788552192,103788556288,4096,4096
103788556288,103788560384,4096,4096
103788560384,103788564480,4096,4096
103788564480,103788568576,4096,4096
103788568576,103788572672,4096,4096
103788572672,103788576768,4096,4096
103788576768,103788580864,4096,4096
103788580864,103788584960,4096,4096
103788584960,103788589056,4096,4096
103788589056,103788593152,4096,4096
103788593152,103788597248,4096,4096
103788597248,103788601344,4096,4096
103788601344,103788605440,4096,4096
103788605440,103788609536,4096,4096
103788609536,103788613632,4096,4096
103788613632,103788617728,4096,4096
103788617728,103788621824,4096,4096
103788621824,103788625920,4096,4096
103788625920,103788630016,4096,4096
103788630016,103788634112,4096,4096
103788634112,103788638208,4096,4096
103788638208,103788642304,4096,4096
103788642304,103788646400,4096,4096
103788646400,103788650496,4096,4096
103788650496,103788654592,4096,4096
103788654592,103788658688,4096,4096
103788658688,103788662784,4096,4096
103788662784,103788666880,4096,4096
103788666880,103788670976,4096,4096
103788670976,103788675072,4096,4096
103788675072,103788679168,4096,4096
103788679168,103788683264,4096,4096
103788683264,103788687360,4096,4096
103788687360,103788691456,4096,4096
103788691456,103788695552,4096,4096
103788695552,103788699648,4096,4096
103788699648,103788703744,4096,4096
103788703744,103788707840,4096,4096
103788707840,103788711936,4096,4096
103788711936,103788716032,4096,4096
103788716032,103788720128,4096,4096
103788720128,103788724224,4096,4096
103788724224,103788728320,4096,4096
103788728320,103788732416,4096,4096
103788732416,103788736512,4096,4096
103788736512,103788740608,4096,4096
103788740608,103788744704,4096,4096
103788744704,103788748800,4096,4096
103788748800,103788752896,4096,4096
103788752896,103788756992,4096,4096
103788756992,103788761088,4096,4096
103788761088,103788765184,4096,4096
103788765184,103788769280,4096,4096
103788769280,103788773376,4096,4096
103788773376,103788777472,4096,4096
103788777472,103788781568,4096,4096
103788781568,103788785664,4096,4096
103788785664,103788789760,4096,4096
103788789760,103788793856,4096,4096
103788793856,103788797952,4096,4096
103788797952,103788802048,4096,4096
103788802048,103788806144,4096,4096
103788806144,103788810240,4096,4096
103788810240,103788814336,4096,4096
103788814336,103788818432,4096,4096
103788818432,103788822528,4096,4096
103788822528,103788826624,4096,4096
103788826624,103788830720,4096,4096
103788830720,103788834816,4096,4096
103788834816,103788838912,4096,4096
103788838912,103788843008,4096,4096
103788843008,103788847104,4096,4096
103788847104,103788851200,4096,4096
103788851200,103788855296,4096,4096
103788855296,103788859392,4096,4096
103788859392,103788863488,4096,4096
103788863488,103788867584,4096,4096
103788867584,103788871680,4096,4096
103788871680,103788875776,4096,4096
103788875776,103788879872,4096,4096
103788879872,103788883968,4096,4096
103788883968,103788888064,4096,4096
103788888064,103788892160,4096,4096
103788892160,103788896256,4096,4096
103788896256,103788900352,4096,4096
103788900352,103788904448,4096,4096
103788904448,103788908544,4096,4096
103788908544,103788912640,4096,4096
103788912640,103788916736,4096,4096
103788916736,103788920832,4096,4096
103788920832,103788924928,4096,4096
103788924928,103788929024,4096,4096
103788929024,103788933120,4096,4096
103788933120,103788937216,4096,4096
103788937216,103788941312,4096,4096
103788941312,103788945408,4096,4096
103788945408,103788949504,4096,4096
103788949504,103788953600,4096,4096
103788953600,103788957696,4096,4096
103788957696,103788961792,4096,4096
103788961792,103788965888,4096,4096
103788965888,103788969984,4096,4096
103788969984,103788974080,4096,4096
103788974080,103788978176,4096,4096
103788978176,103788982272,4096,4096
103788982272,103788986368,4096,4096
103788986368,103788990464,4096,4096
103788990464,103788994560,4096,4096
103788994560,103788998656,4096,4096
103788998656,103789002752,4096,4096
103789002752,103789006848,4096,4096
103789006848,103789010944,4096,4096
103789010944,103789015040,4096,4096
103789015040,103789019136,4096,4096
103789019136,103789023232,4096,4096
103789023232,103789027328,4096,4096
103789027328,103789031424,4096,4096
103789031424,103789035520,4096,4096
103789035520,103789039616,4096,4096
103789039616,103789043712,4096,4096
103789043712,103789047808,4096,4096
103789047808,103789051904,4096,4096
103789051904,103789056000,4096,4096
103789056000,103789060096,4096,4096
103789060096,103789064192,4096,4096
103789064192,103789068288,4096,4096
103789068288,103789072384,4096,4096
103789072384,103789076480,4096,4096
103789076480,103789080576,4096,4096
103789080576,103789084672,4096,4096
103789084672,103789088768,4096,4096
103789088768,103789092864,4096,4096
103789092864,103789096960,4096,4096
103789096960,103789101056,4096,4096
103789101056,103789105152,4096,4096
103789105152,103789109248,4096,4096
103789109248,103789113344,4096,4096
103789113344,103789117440,4096,4096
103789117440,103789121536,4096,4096
103789121536,103789125632,4096,4096
103789125632,103789129728,4096,4096
103789129728,103789133824,4096,4096
103789133824,103789137920,4096,4096
103789137920,103789142016,4096,4096
103789142016,103789146112,4096,4096
103789146112,103789150208,4096,4096
103789150208,103789154304,4096,4096
103789154304,103789158400,4096,4096
103789158400,103789162496,4096,4096
103789162496,103789166592,4096,4096
103789166592,103789170688,4096,4096
103789170688,103789174784,4096,4096
103789174784,103789178880,4096,4096
103789178880,103789182976,4096,4096
103789182976,103789187072,4096,4096
103789187072,103789191168,4096,4096
103789191168,103789195264,4096,4096
103789195264,103789199360,4096,4096
103789199360,103789203456,4096,4096
103789203456,103789207552,4096,4096
103789207552,103789211648,4096,4096
103789211648,103789215744,4096,4096
103789215744,103789219840,4096,4096
103789219840,103789223936,4096,4096
103789223936,103789228032,4096,4096
103789228032,103789232128,4096,4096
103789232128,103789236224,4096,4096
103789236224,103789240320,4096,4096
103789240320,103789244416,4096,4096
103789244416,103789248512,4096,4096
103789248512,103789252608,4096,4096
103789252608,103789256704,4096,4096
103789256704,103789260800,4096,4096
103789260800,103789264896,4096,4096
103789264896,103789268992,4096,4096
103789268992,103789273088,4096,4096
103789273088,103789277184,4096,4096
103789277184,103789281280,4096,4096
103789281280,103789285376,4096,4096
103789285376,103789289472,4096,4096
103789289472,103789293568,4096,4096
103789293568,103789297664,4096,4096
103789297664,103789301760,4096,4096
103789301760,103789305856,4096,4096
103789305856,103789309952,4096,4096
103789309952,103789314048,4096,4096
103789314048,103789318144,4096,4096
103789318144,103789322240,4096,4096
103789322240,103789326336,4096,4096
103789326336,103789330432,4096,4096
103789330432,103789334528,4096,4096
103789334528,103789338624,4096,4096
103789338624,103789342720,4096,4096
103789342720,103789346816,4096,4096
103789346816,103789350912,4096,4096
103789350912,103789355008,4096,4096
103789355008,103789359104,4096,4096
103789359104,103789363200,4096,4096
103789363200,103789367296,4096,4096
103789367296,103789371392,4096,4096
103789371392,103789375488,4096,4096
103789375488,103789379584,4096,4096
103789379584,103789383680,4096,4096
103789383680,103789387776,4096,4096
103789387776,103789391872,4096,4096
103789391872,103789395968,4096,4096
103789395968,103789400064,4096,4096
103789400064,103789404160,4096,4096
103789404160,103789408256,4096,4096
103789408256,103789412352,4096,4096
103789412352,103789416448,4096,4096
103789416448,103789420544,4096,4096
103789420544,103789424640,4096,4096
103789424640,103789428736,4096,4096
103789428736,103789432832,4096,4096
103789432832,103789436928,4096,4096
103789436928,103789441024,4096,4096
103789441024,103789445120,4096,4096
103789445120,103789449216,4096,4096
103789449216,103789453312,4096,4096
103789453312,103789457408,4096,4096
103789457408,103789461504,4096,4096
103789461504,103789465600,4096,4096
103789465600,103789469696,4096,4096
103789469696,103789473792,4096,4096
103789473792,103789477888,4096,4096
103789477888,103789481984,4096,4096
103789481984,103789486080,4096,4096
103789486080,103789490176,4096,4096
103789490176,103789494272,4096,4096
103789494272,103789498368,4096,4096
103789498368,103789502464,4096,4096
103789502464,103789506560,4096,4096
103789506560,103789510656,4096,4096
103789510656,103789514752,4096,4096
103789514752,103789518848,4096,4096
103789518848,103789522944,4096,4096
103789522944,103789527040,4096,4096
103789527040,103789531136,4096,4096
103789531136,103789535232,4096,4096
103789535232,103789539328,4096,4096
103789539328,103789543424,4096,4096
103789543424,103789547520,4096,4096
103789547520,103789551616,4096,4096
103789551616,103789555712,4096,4096
103789555712,103789559808,4096,4096
103789559808,103789563904,4096,4096
103789563904,103789568000,4096,4096
103789568000,103789572096,4096,4096
103789572096,103789576192,4096,4096
103789576192,103789580288,4096,4096
103789580288,103789584384,4096,4096
103789584384,103789588480,4096,4096
103789588480,103789592576,4096,4096
103789592576,103789596672,4096,4096
103789596672,103789600768,4096,4096
103789600768,103789604864,4096,4096
103789604864,103789608960,4096,4096
103789608960,103789613056,4096,4096
103789613056,103789617152,4096,4096
103789617152,103789621248,4096,4096
103789621248,103789625344,4096,4096
103789625344,103789629440,4096,4096
103789629440,103789633536,4096,4096
103789633536,103789637632,4096,4096
103789637632,103789641728,4096,4096
103789641728,103789645824,4096,4096
103789645824,103789649920,4096,4096
103789649920,103789654016,4096,4096
103789654016,103789658112,4096,4096
103789658112,103789662208,4096,4096
103789662208,103789666304,4096,4096
103789666304,103789670400,4096,4096
103789670400,103789674496,4096,4096
103789674496,103789678592,4096,4096
103789678592,103789682688,4096,4096
103789682688,103789686784,4096,4096
103789686784,103789690880,4096,4096
103789690880,103789694976,4096,4096
103789694976,103789699072,4096,4096
103789699072,103789703168,4096,4096
103789703168,103789707264,4096,4096
103789707264,103789711360,4096,4096
103789711360,103789715456,4096,4096
103789715456,103789719552,4096,4096
103789719552,103789723648,4096,4096
103789723648,103789727744,4096,4096
103789727744,103789731840,4096,4096
103789731840,103789735936,4096,4096
103789735936,103789740032,4096,4096
103789740032,103789744128,4096,4096
103789744128,103789748224,4096,4096
103789748224,103789752320,4096,4096
103789752320,103789756416,4096,4096
103789756416,103789760512,4096,4096
103789760512,103789764608,4096,4096
103789764608,103789768704,4096,4096
103789768704,103789772800,4096,4096
103789772800,103789776896,4096,4096
103789776896,103789780992,4096,4096
103789780992,103789785088,4096,4096
103789785088,103789789184,4096,4096
103789789184,103789793280,4096,4096
103789793280,103789797376,4096,4096
103789797376,103789801472,4096,4096
103789801472,103789805568,4096,4096
103789805568,103789809664,4096,4096
103789809664,103789813760,4096,4096
103789813760,103789817856,4096,4096
103789817856,103789821952,4096,4096
103789821952,103789826048,4096,4096
103789826048,103789830144,4096,4096
103789830144,103789834240,4096,4096
103789834240,103789838336,4096,4096
103789838336,103789842432,4096,4096
103789842432,103789846528,4096,4096
103789846528,103789850624,4096,4096
103789850624,103789854720,4096,4096
103789854720,103789858816,4096,4096
103789858816,103789862912,4096,4096
103789862912,103789867008,4096,4096
103789867008,103789871104,4096,4096
103789871104,103789875200,4096,4096
103789875200,103789879296,4096,4096
103789879296,103789883392,4096,4096
103789883392,103789887488,4096,4096
103789887488,103789891584,4096,4096
103789891584,103789895680,4096,4096
103789895680,103789899776,4096,4096
103789899776,103789903872,4096,4096
103789903872,103789907968,4096,4096
103789907968,103789912064,4096,4096
103789912064,103789916160,4096,4096
103789916160,103789920256,4096,4096
103789920256,103789924352,4096,4096
103789924352,103789928448,4096,4096
103789928448,103789932544,4096,4096
103789932544,103789936640,4096,4096
103789936640,103789940736,4096,4096
103789940736,103789944832,4096,4096
103789944832,103789948928,4096,4096
103789948928,103789953024,4096,4096
103789953024,103789957120,4096,4096
103789957120,103789961216,4096,4096
103789961216,103789965312,4096,4096
103789965312,103789969408,4096,4096
103789969408,103789973504,4096,4096
103789973504,103789977600,4096,4096
103789977600,103789981696,4096,4096
103789981696,103789985792,4096,4096
103789985792,103789989888,4096,4096
103789989888,103789993984,4096,4096
103789993984,103789998080,4096,4096
103789998080,103790002176,4096,4096
103790002176,103790006272,4096,4096
103790006272,103790010368,4096,4096
103790010368,103790014464,4096,4096
103790014464,103790018560,4096,4096
103790018560,103790022656,4096,4096
103790022656,103790026752,4096,4096
103790026752,103790030848,4096,4096
103790030848,103790034944,4096,4096
103790034944,103790039040,4096,4096
103790039040,103790043136,4096,4096
103790043136,103790047232,4096,4096
103790047232,103790051328,4096,4096
103790051328,103790055424,4096,4096
103790055424,103790059520,4096,4096
103790059520,103790063616,4096,4096
103790063616,103790067712,4096,4096
103790067712,103790071808,4096,4096
103790071808,103790075904,4096,4096
103790075904,103790080000,4096,4096
103790080000,103790084096,4096,4096
103790084096,103790088192,4096,4096
103790088192,103790092288,4096,4096
103790092288,103790096384,4096,4096
103790096384,103790100480,4096,4096
103790100480,103790104576,4096,4096
103790104576,103790108672,4096,4096
103790108672,103790112768,4096,4096
103790112768,103790116864,4096,4096
103790116864,103790120960,4096,4096
103790120960,103790125056,4096,4096
103790125056,103790129152,4096,4096
103790129152,103790133248,4096,4096
103790133248,103790137344,4096,4096
103790137344,103790141440,4096,4096
103790141440,103790145536,4096,4096
103790145536,103790149632,4096,4096
103790149632,103790153728,4096,4096
103790153728,103790157824,4096,4096
103790157824,103790161920,4096,4096
103790161920,103790166016,4096,4096
103790166016,103790170112,4096,4096
103790170112,103790174208,4096,4096
103790174208,103790178304,4096,4096
103790178304,103790182400,4096,4096
103790182400,103790186496,4096,4096
103790186496,103790190592,4096,4096
103790190592,103790194688,4096,4096
103790194688,103790198784,4096,4096
103790198784,103790202880,4096,4096
103790202880,103790206976,4096,4096
103790206976,103790211072,4096,4096
103790211072,103790215168,4096,4096
103790215168,103790219264,4096,4096
103790219264,103790223360,4096,4096
103790223360,103790227456,4096,4096
103790227456,103790231552,4096,4096
103790231552,103790235648,4096,4096
103790235648,103790239744,4096,4096
103790239744,103790243840,4096,4096
103790243840,103790247936,4096,4096
103790247936,103790252032,4096,4096
103790252032,103790256128,4096,4096
103790256128,103790260224,4096,4096
103790260224,103790264320,4096,4096
103790264320,103790268416,4096,4096
103790268416,103790272512,4096,4096
103790272512,103790276608,4096,4096
103790276608,103790280704,4096,4096
103790280704,103790284800,4096,4096
103790284800,103790288896,4096,4096
