t,t+1,delta,tokenized_data
103725797376,103725801472,4096,4096
103725801472,103725805568,4096,4096
103725805568,103725809664,4096,4096
103725809664,103725813760,4096,4096
103725813760,103725817856,4096,4096
103725817856,103725821952,4096,4096
103725821952,103725826048,4096,4096
103725826048,103725830144,4096,4096
103725830144,103725834240,4096,4096
103725834240,103725838336,4096,4096
103725838336,103725842432,4096,4096
103725842432,103725846528,4096,4096
103725846528,103725850624,4096,4096
103725850624,103725854720,4096,4096
103725854720,103725858816,4096,4096
103725858816,103725862912,4096,4096
103725862912,103725867008,4096,4096
103725867008,103725871104,4096,4096
103725871104,103725875200,4096,4096
103725875200,103725879296,4096,4096
103725879296,103725883392,4096,4096
103725883392,103725887488,4096,4096
103725887488,103725891584,4096,4096
103725891584,103725895680,4096,4096
103725895680,103725899776,4096,4096
103725899776,103725903872,4096,4096
103725903872,103725907968,4096,4096
103725907968,103725912064,4096,4096
103725912064,103725916160,4096,4096
103725916160,103725920256,4096,4096
103725920256,103725924352,4096,4096
103725924352,103725928448,4096,4096
103725928448,103725932544,4096,4096
103725932544,103725936640,4096,4096
103725936640,103725940736,4096,4096
103725940736,103725944832,4096,4096
103725944832,103725948928,4096,4096
103725948928,103725953024,4096,4096
103725953024,103725957120,4096,4096
103725957120,103725961216,4096,4096
103725961216,103725965312,4096,4096
103725965312,103725969408,4096,4096
103725969408,103725973504,4096,4096
103725973504,103725977600,4096,4096
103725977600,103725981696,4096,4096
103725981696,103725985792,4096,4096
103725985792,103725989888,4096,4096
103725989888,103725993984,4096,4096
103725993984,103725998080,4096,4096
103725998080,103726002176,4096,4096
103726002176,103726006272,4096,4096
103726006272,103726010368,4096,4096
103726010368,103726014464,4096,4096
103726014464,103726018560,4096,4096
103726018560,103726022656,4096,4096
103726022656,103726026752,4096,4096
103726026752,103726030848,4096,4096
103726030848,103726034944,4096,4096
103726034944,103726039040,4096,4096
103726039040,103726043136,4096,4096
103726043136,103726047232,4096,4096
103726047232,103726051328,4096,4096
103726051328,103726055424,4096,4096
103726055424,103726059520,4096,4096
103726059520,103726063616,4096,4096
103726063616,103726067712,4096,4096
103726067712,103726071808,4096,4096
103726071808,103726075904,4096,4096
103726075904,103726080000,4096,4096
103726080000,103726084096,4096,4096
103726084096,103726088192,4096,4096
103726088192,103726092288,4096,4096
103726092288,103726096384,4096,4096
103726096384,103726100480,4096,4096
103726100480,103726104576,4096,4096
103726104576,103726108672,4096,4096
103726108672,103726112768,4096,4096
103726112768,103726116864,4096,4096
103726116864,103726120960,4096,4096
103726120960,103726125056,4096,4096
103726125056,103726129152,4096,4096
103726129152,103726133248,4096,4096
103726133248,103726137344,4096,4096
103726137344,103726141440,4096,4096
103726141440,103726145536,4096,4096
103726145536,103726149632,4096,4096
103726149632,103726153728,4096,4096
103726153728,103726157824,4096,4096
103726157824,103726161920,4096,4096
103726161920,103726166016,4096,4096
103726166016,103726170112,4096,4096
103726170112,103726174208,4096,4096
103726174208,103726178304,4096,4096
103726178304,103726182400,4096,4096
103726182400,103726186496,4096,4096
103726186496,103726190592,4096,4096
103726190592,103726194688,4096,4096
103726194688,103726198784,4096,4096
103726198784,103726202880,4096,4096
103726202880,103726206976,4096,4096
103726206976,103726211072,4096,4096
103726211072,103726215168,4096,4096
103726215168,103726219264,4096,4096
103726219264,103726223360,4096,4096
103726223360,103726227456,4096,4096
103726227456,103726231552,4096,4096
103726231552,103726235648,4096,4096
103726235648,103726239744,4096,4096
103726239744,103726243840,4096,4096
103726243840,103726247936,4096,4096
103726247936,103726252032,4096,4096
103726252032,103726256128,4096,4096
103726256128,103726260224,4096,4096
103726260224,103726264320,4096,4096
103726264320,103726268416,4096,4096
103726268416,103726272512,4096,4096
103726272512,103726276608,4096,4096
103726276608,103726280704,4096,4096
103726280704,103726284800,4096,4096
103726284800,103726288896,4096,4096
103726288896,103726292992,4096,4096
103726292992,103726297088,4096,4096
103726297088,103726301184,4096,4096
103726301184,103726305280,4096,4096
103726305280,103726309376,4096,4096
103726309376,103726313472,4096,4096
103726313472,103726317568,4096,4096
103726317568,103726321664,4096,4096
103726321664,103726325760,4096,4096
103726325760,103726329856,4096,4096
103726329856,103726333952,4096,4096
103726333952,103726338048,4096,4096
103726338048,103726342144,4096,4096
103726342144,103726346240,4096,4096
103726346240,103726350336,4096,4096
103726350336,103726354432,4096,4096
103726354432,103726358528,4096,4096
103726358528,103726362624,4096,4096
103726362624,103726366720,4096,4096
103726366720,103726370816,4096,4096
103726370816,103726374912,4096,4096
103726374912,103726379008,4096,4096
103726379008,103726383104,4096,4096
103726383104,103726387200,4096,4096
103726387200,103726391296,4096,4096
103726391296,103726395392,4096,4096
103726395392,103726399488,4096,4096
103726399488,103726403584,4096,4096
103726403584,103726407680,4096,4096
103726407680,103726411776,4096,4096
103726411776,103726415872,4096,4096
103726415872,103726419968,4096,4096
103726419968,103726424064,4096,4096
103726424064,103726428160,4096,4096
103726428160,103726432256,4096,4096
103726432256,103726436352,4096,4096
103726436352,103726440448,4096,4096
103726440448,103726444544,4096,4096
103726444544,103726448640,4096,4096
103726448640,103726452736,4096,4096
103726452736,103726456832,4096,4096
103726456832,103726460928,4096,4096
103726460928,103726465024,4096,4096
103726465024,103726469120,4096,4096
103726469120,103726473216,4096,4096
103726473216,103726477312,4096,4096
103726477312,103726481408,4096,4096
103726481408,103726485504,4096,4096
103726485504,103726489600,4096,4096
103726489600,103726493696,4096,4096
103726493696,103726497792,4096,4096
103726497792,103726501888,4096,4096
103726501888,103726505984,4096,4096
103726505984,103726510080,4096,4096
103726510080,103726514176,4096,4096
103726514176,103726518272,4096,4096
103726518272,103726522368,4096,4096
103726522368,103726526464,4096,4096
103726526464,103726530560,4096,4096
103726530560,103726534656,4096,4096
103726534656,103726538752,4096,4096
103726538752,103726542848,4096,4096
103726542848,103726546944,4096,4096
103726546944,103726551040,4096,4096
103726551040,103726555136,4096,4096
103726555136,103726559232,4096,4096
103726559232,103726563328,4096,4096
103726563328,103726567424,4096,4096
103726567424,103726571520,4096,4096
103726571520,103726575616,4096,4096
103726575616,103726579712,4096,4096
103726579712,103726583808,4096,4096
103726583808,103726587904,4096,4096
103726587904,103726592000,4096,4096
103726592000,103726596096,4096,4096
103726596096,103726600192,4096,4096
103726600192,103726604288,4096,4096
103726604288,103726608384,4096,4096
103726608384,103726612480,4096,4096
103726612480,103726616576,4096,4096
103726616576,103726620672,4096,4096
103726620672,103726624768,4096,4096
103726624768,103726628864,4096,4096
103726628864,103726632960,4096,4096
103726632960,103726637056,4096,4096
103726637056,103726641152,4096,4096
103726641152,103726645248,4096,4096
103726645248,103726649344,4096,4096
103726649344,103726653440,4096,4096
103726653440,103726657536,4096,4096
103726657536,103726661632,4096,4096
103726661632,103726665728,4096,4096
103726665728,103726669824,4096,4096
103726669824,103726673920,4096,4096
103726673920,103726678016,4096,4096
103726678016,103726682112,4096,4096
103726682112,103726686208,4096,4096
103726686208,103726690304,4096,4096
103726690304,103726694400,4096,4096
103726694400,103726698496,4096,4096
103726698496,103726702592,4096,4096
103726702592,103726706688,4096,4096
103726706688,103726710784,4096,4096
103726710784,103726714880,4096,4096
103726714880,103726718976,4096,4096
103726718976,103726723072,4096,4096
103726723072,103726727168,4096,4096
103726727168,103726731264,4096,4096
103726731264,103726735360,4096,4096
103726735360,103726739456,4096,4096
103726739456,103726743552,4096,4096
103726743552,103726747648,4096,4096
103726747648,103726751744,4096,4096
103726751744,103726755840,4096,4096
103726755840,103726759936,4096,4096
103726759936,103726764032,4096,4096
103726764032,103726768128,4096,4096
103726768128,103726772224,4096,4096
103726772224,103726776320,4096,4096
103726776320,103726780416,4096,4096
103726780416,103726784512,4096,4096
103726784512,103726788608,4096,4096
103726788608,103726792704,4096,4096
103726792704,103726796800,4096,4096
103726796800,103726800896,4096,4096
103726800896,103726804992,4096,4096
103726804992,103726809088,4096,4096
103726809088,103726813184,4096,4096
103726813184,103726817280,4096,4096
103726817280,103726821376,4096,4096
103726821376,103726825472,4096,4096
103726825472,103726829568,4096,4096
103726829568,103726833664,4096,4096
103726833664,103726837760,4096,4096
103726837760,103726841856,4096,4096
103726841856,103726845952,4096,4096
103726845952,103726850048,4096,4096
103726850048,103726854144,4096,4096
103726854144,103726858240,4096,4096
103726858240,103726862336,4096,4096
103726862336,103726866432,4096,4096
103726866432,103726870528,4096,4096
103726870528,103726874624,4096,4096
103726874624,103726878720,4096,4096
103726878720,103726882816,4096,4096
103726882816,103726886912,4096,4096
103726886912,103726891008,4096,4096
103726891008,103726895104,4096,4096
103726895104,103726899200,4096,4096
103726899200,103726903296,4096,4096
103726903296,103726907392,4096,4096
103726907392,103726911488,4096,4096
103726911488,103726915584,4096,4096
103726915584,103726919680,4096,4096
103726919680,103726923776,4096,4096
103726923776,103726927872,4096,4096
103726927872,103726931968,4096,4096
103726931968,103726936064,4096,4096
103726936064,103726940160,4096,4096
103726940160,103726944256,4096,4096
103726944256,103726948352,4096,4096
103726948352,103726952448,4096,4096
103726952448,103726956544,4096,4096
103726956544,103726960640,4096,4096
103726960640,103726964736,4096,4096
103726964736,103726968832,4096,4096
103726968832,103726972928,4096,4096
103726972928,103726977024,4096,4096
103726977024,103726981120,4096,4096
103726981120,103726985216,4096,4096
103726985216,103726989312,4096,4096
103726989312,103726993408,4096,4096
103726993408,103726997504,4096,4096
103726997504,103727001600,4096,4096
103727001600,103727005696,4096,4096
103727005696,103727009792,4096,4096
103727009792,103727013888,4096,4096
103727013888,103727017984,4096,4096
103727017984,103727022080,4096,4096
103727022080,103727026176,4096,4096
103727026176,103727030272,4096,4096
103727030272,103727034368,4096,4096
103727034368,103727038464,4096,4096
103727038464,103727042560,4096,4096
103727042560,103727046656,4096,4096
103727046656,103727050752,4096,4096
103727050752,103727054848,4096,4096
103727054848,103727058944,4096,4096
103727058944,103727063040,4096,4096
103727063040,103727067136,4096,4096
103727067136,103727071232,4096,4096
103727071232,103727075328,4096,4096
103727075328,103727079424,4096,4096
103727079424,103727083520,4096,4096
103727083520,103727087616,4096,4096
103727087616,103727091712,4096,4096
103727091712,103727095808,4096,4096
103727095808,103727099904,4096,4096
103727099904,103727104000,4096,4096
103727104000,103727108096,4096,4096
103727108096,103727112192,4096,4096
103727112192,103727116288,4096,4096
103727116288,103727120384,4096,4096
103727120384,103727124480,4096,4096
103727124480,103727128576,4096,4096
103727128576,103727132672,4096,4096
103727132672,103727136768,4096,4096
103727136768,103727140864,4096,4096
103727140864,103727144960,4096,4096
103727144960,103727149056,4096,4096
103727149056,103727153152,4096,4096
103727153152,103727157248,4096,4096
103727157248,103727161344,4096,4096
103727161344,103727165440,4096,4096
103727165440,103727169536,4096,4096
103727169536,103727173632,4096,4096
103727173632,103727177728,4096,4096
103727177728,103727181824,4096,4096
103727181824,103727185920,4096,4096
103727185920,103727190016,4096,4096
103727190016,103727194112,4096,4096
103727194112,103727198208,4096,4096
103727198208,103727202304,4096,4096
103727202304,103727206400,4096,4096
103727206400,103727210496,4096,4096
103727210496,103727214592,4096,4096
103727214592,103727218688,4096,4096
103727218688,103727222784,4096,4096
103727222784,103727226880,4096,4096
103727226880,103727230976,4096,4096
103727230976,103727235072,4096,4096
103727235072,103727239168,4096,4096
103727239168,103727243264,4096,4096
103727243264,103727247360,4096,4096
103727247360,103727251456,4096,4096
103727251456,103727255552,4096,4096
103727255552,103727259648,4096,4096
103727259648,103727263744,4096,4096
103727263744,103727267840,4096,4096
103727267840,103727271936,4096,4096
103727271936,103727276032,4096,4096
103727276032,103727280128,4096,4096
103727280128,103727284224,4096,4096
103727284224,103727288320,4096,4096
103727288320,103727292416,4096,4096
103727292416,103727296512,4096,4096
103727296512,103727300608,4096,4096
103727300608,103727304704,4096,4096
103727304704,103727308800,4096,4096
103727308800,103727312896,4096,4096
103727312896,103727316992,4096,4096
103727316992,103727321088,4096,4096
103727321088,103727325184,4096,4096
103727325184,103727329280,4096,4096
103727329280,103727333376,4096,4096
103727333376,103727337472,4096,4096
103727337472,103727341568,4096,4096
103727341568,103727345664,4096,4096
103727345664,103727349760,4096,4096
103727349760,103727353856,4096,4096
103727353856,103727357952,4096,4096
103727357952,103727362048,4096,4096
103727362048,103727366144,4096,4096
103727366144,103727370240,4096,4096
103727370240,103727374336,4096,4096
103727374336,103727378432,4096,4096
103727378432,103727382528,4096,4096
103727382528,103727386624,4096,4096
103727386624,103727390720,4096,4096
103727390720,103727394816,4096,4096
103727394816,103727398912,4096,4096
103727398912,103727403008,4096,4096
103727403008,103727407104,4096,4096
103727407104,103727411200,4096,4096
103727411200,103727415296,4096,4096
103727415296,103727419392,4096,4096
103727419392,103727423488,4096,4096
103727423488,103727427584,4096,4096
103727427584,103727431680,4096,4096
103727431680,103727435776,4096,4096
103727435776,103727439872,4096,4096
103727439872,103727443968,4096,4096
103727443968,103727448064,4096,4096
103727448064,103727452160,4096,4096
103727452160,103727456256,4096,4096
103727456256,103727460352,4096,4096
103727460352,103727464448,4096,4096
103727464448,103727468544,4096,4096
103727468544,103727472640,4096,4096
103727472640,103727476736,4096,4096
103727476736,103727480832,4096,4096
103727480832,103727484928,4096,4096
103727484928,103727489024,4096,4096
103727489024,103727493120,4096,4096
103727493120,103727497216,4096,4096
103727497216,103727501312,4096,4096
103727501312,103727505408,4096,4096
103727505408,103727509504,4096,4096
103727509504,103727513600,4096,4096
103727513600,103727517696,4096,4096
103727517696,103727521792,4096,4096
103727521792,103727525888,4096,4096
103727525888,103727529984,4096,4096
103727529984,103727534080,4096,4096
103727534080,103727538176,4096,4096
103727538176,103727542272,4096,4096
103727542272,103727546368,4096,4096
103727546368,103727550464,4096,4096
103727550464,103727554560,4096,4096
103727554560,103727558656,4096,4096
103727558656,103727562752,4096,4096
103727562752,103727566848,4096,4096
103727566848,103727570944,4096,4096
103727570944,103727575040,4096,4096
103727575040,103727579136,4096,4096
103727579136,103727583232,4096,4096
103727583232,103727587328,4096,4096
103727587328,103727591424,4096,4096
103727591424,103727595520,4096,4096
103727595520,103727599616,4096,4096
103727599616,103727603712,4096,4096
103727603712,103727607808,4096,4096
103727607808,103727611904,4096,4096
103727611904,103727616000,4096,4096
103727616000,103727620096,4096,4096
103727620096,103727624192,4096,4096
103727624192,103727628288,4096,4096
103727628288,103727632384,4096,4096
103727632384,103727636480,4096,4096
103727636480,103727640576,4096,4096
103727640576,103727644672,4096,4096
103727644672,103727648768,4096,4096
103727648768,103727652864,4096,4096
103727652864,103727656960,4096,4096
103727656960,103727661056,4096,4096
103727661056,103727665152,4096,4096
103727665152,103727669248,4096,4096
103727669248,103727673344,4096,4096
103727673344,103727677440,4096,4096
103727677440,103727681536,4096,4096
103727681536,103727685632,4096,4096
103727685632,103727689728,4096,4096
103727689728,103727693824,4096,4096
103727693824,103727697920,4096,4096
103727697920,103727702016,4096,4096
103727702016,103727706112,4096,4096
103727706112,103727710208,4096,4096
103727710208,103727714304,4096,4096
103727714304,103727718400,4096,4096
103727718400,103727722496,4096,4096
103727722496,103727726592,4096,4096
103727726592,103727730688,4096,4096
103727730688,103727734784,4096,4096
103727734784,103727738880,4096,4096
103727738880,103727742976,4096,4096
103727742976,103727747072,4096,4096
103727747072,103727751168,4096,4096
103727751168,103727755264,4096,4096
103727755264,103727759360,4096,4096
103727759360,103727763456,4096,4096
103727763456,103727767552,4096,4096
103727767552,103727771648,4096,4096
103727771648,103727775744,4096,4096
103727775744,103727779840,4096,4096
103727779840,103727783936,4096,4096
103727783936,103727788032,4096,4096
103727788032,103727792128,4096,4096
103727792128,103727796224,4096,4096
103727796224,103727800320,4096,4096
103727800320,103727804416,4096,4096
103727804416,103727808512,4096,4096
103727808512,103727812608,4096,4096
103727812608,103727816704,4096,4096
103727816704,103727820800,4096,4096
103727820800,103727824896,4096,4096
103727824896,103727828992,4096,4096
103727828992,103727833088,4096,4096
103727833088,103727837184,4096,4096
103727837184,103727841280,4096,4096
103727841280,103727845376,4096,4096
103727845376,103727849472,4096,4096
103727849472,103727853568,4096,4096
103727853568,103727857664,4096,4096
103727857664,103727861760,4096,4096
103727861760,103727865856,4096,4096
103727865856,103727869952,4096,4096
103727869952,103727874048,4096,4096
103727874048,103727878144,4096,4096
103727878144,103727882240,4096,4096
103727882240,103727886336,4096,4096
103727886336,103727890432,4096,4096
103727890432,103727894528,4096,4096
103727894528,103727898624,4096,4096
103727898624,103727902720,4096,4096
103727902720,103727906816,4096,4096
103727906816,103727910912,4096,4096
103727910912,103727915008,4096,4096
103727915008,103727919104,4096,4096
103727919104,103727923200,4096,4096
103727923200,103727927296,4096,4096
103727927296,103727931392,4096,4096
103727931392,103727935488,4096,4096
103727935488,103727939584,4096,4096
103727939584,103727943680,4096,4096
103727943680,103727947776,4096,4096
103727947776,103727951872,4096,4096
103727951872,103727955968,4096,4096
103727955968,103727960064,4096,4096
103727960064,103727964160,4096,4096
103727964160,103727968256,4096,4096
103727968256,103727972352,4096,4096
103727972352,103727976448,4096,4096
103727976448,103727980544,4096,4096
103727980544,103727984640,4096,4096
103727984640,103727988736,4096,4096
103727988736,103727992832,4096,4096
103727992832,103727996928,4096,4096
103727996928,103728001024,4096,4096
103728001024,103728005120,4096,4096
103728005120,103728009216,4096,4096
103728009216,103728013312,4096,4096
103728013312,103728017408,4096,4096
103728017408,103728021504,4096,4096
103728021504,103728025600,4096,4096
103728025600,103728029696,4096,4096
103728029696,103728033792,4096,4096
103728033792,103728037888,4096,4096
103728037888,103728041984,4096,4096
103728041984,103728046080,4096,4096
103728046080,103728050176,4096,4096
103728050176,103728054272,4096,4096
103728054272,103728058368,4096,4096
103728058368,103728062464,4096,4096
103728062464,103728066560,4096,4096
103728066560,103728070656,4096,4096
103728070656,103728074752,4096,4096
103728074752,103728078848,4096,4096
103728078848,103728082944,4096,4096
103728082944,103728087040,4096,4096
103728087040,103728091136,4096,4096
103728091136,103728095232,4096,4096
103728095232,103728099328,4096,4096
103728099328,103728103424,4096,4096
103728103424,103728107520,4096,4096
103728107520,103728111616,4096,4096
103728111616,103728115712,4096,4096
103728115712,103728119808,4096,4096
103728119808,103728123904,4096,4096
103728123904,103728128000,4096,4096
103728128000,103728132096,4096,4096
103728132096,103728136192,4096,4096
103728136192,103728140288,4096,4096
103728140288,103728144384,4096,4096
103728144384,103728148480,4096,4096
103728148480,103728152576,4096,4096
103728152576,103728156672,4096,4096
103728156672,103728160768,4096,4096
103728160768,103728164864,4096,4096
103728164864,103728168960,4096,4096
103728168960,103728173056,4096,4096
103728173056,103728177152,4096,4096
103728177152,103728181248,4096,4096
103728181248,103728185344,4096,4096
103728185344,103728189440,4096,4096
103728189440,103728193536,4096,4096
103728193536,103728197632,4096,4096
103728197632,103728201728,4096,4096
103728201728,103728205824,4096,4096
103728205824,103728209920,4096,4096
103728209920,103728214016,4096,4096
103728214016,103728218112,4096,4096
103728218112,103728222208,4096,4096
103728222208,103728226304,4096,4096
103728226304,103728230400,4096,4096
103728230400,103728234496,4096,4096
103728234496,103728238592,4096,4096
103728238592,103728242688,4096,4096
103728242688,103728246784,4096,4096
103728246784,103728250880,4096,4096
103728250880,103728254976,4096,4096
103728254976,103728259072,4096,4096
103728259072,103728263168,4096,4096
103728263168,103728267264,4096,4096
103728267264,103728271360,4096,4096
103728271360,103728275456,4096,4096
103728275456,103728279552,4096,4096
103728279552,103728283648,4096,4096
103728283648,103728287744,4096,4096
103728287744,103728291840,4096,4096
103728291840,103728295936,4096,4096
103728295936,103728300032,4096,4096
103728300032,103728304128,4096,4096
103728304128,103728308224,4096,4096
103728308224,103728312320,4096,4096
103728312320,103728316416,4096,4096
103728316416,103728320512,4096,4096
103728320512,103728324608,4096,4096
103728324608,103728328704,4096,4096
103728328704,103728332800,4096,4096
103728332800,103728336896,4096,4096
103728336896,103728340992,4096,4096
103728340992,103728345088,4096,4096
103728345088,103728349184,4096,4096
103728349184,103728353280,4096,4096
103728353280,103728357376,4096,4096
103728357376,103728361472,4096,4096
103728361472,103728365568,4096,4096
103728365568,103728369664,4096,4096
103728369664,103728373760,4096,4096
103728373760,103728377856,4096,4096
103728377856,103728381952,4096,4096
103728381952,103728386048,4096,4096
103728386048,103728390144,4096,4096
103728390144,103728394240,4096,4096
103728394240,103728398336,4096,4096
103728398336,103728402432,4096,4096
103728402432,103728406528,4096,4096
103728406528,103728410624,4096,4096
103728410624,103728414720,4096,4096
103728414720,103728418816,4096,4096
103728418816,103728422912,4096,4096
103728422912,103728427008,4096,4096
103728427008,103728431104,4096,4096
103728431104,103728435200,4096,4096
103728435200,103728439296,4096,4096
103728439296,103728443392,4096,4096
103728443392,103728447488,4096,4096
103728447488,103728451584,4096,4096
103728451584,103728455680,4096,4096
103728455680,103728459776,4096,4096
103728459776,103728463872,4096,4096
103728463872,103728467968,4096,4096
103728467968,103728472064,4096,4096
103728472064,103728476160,4096,4096
103728476160,103728480256,4096,4096
103728480256,103728484352,4096,4096
103728484352,103728488448,4096,4096
103728488448,103728492544,4096,4096
103728492544,103728496640,4096,4096
103728496640,103728500736,4096,4096
103728500736,103728504832,4096,4096
103728504832,103728508928,4096,4096
103728508928,103728513024,4096,4096
103728513024,103728517120,4096,4096
103728517120,103728521216,4096,4096
103728521216,103728525312,4096,4096
103728525312,103728529408,4096,4096
103728529408,103728533504,4096,4096
103728533504,103728537600,4096,4096
103728537600,103728541696,4096,4096
103728541696,103728545792,4096,4096
103728545792,103728549888,4096,4096
103728549888,103728553984,4096,4096
103728553984,103728558080,4096,4096
103728558080,103728562176,4096,4096
103728562176,103728566272,4096,4096
103728566272,103728570368,4096,4096
103728570368,103728574464,4096,4096
103728574464,103728578560,4096,4096
103728578560,103728582656,4096,4096
103728582656,103728586752,4096,4096
103728586752,103728590848,4096,4096
103728590848,103728594944,4096,4096
103728594944,103728599040,4096,4096
103728599040,103728603136,4096,4096
103728603136,103728607232,4096,4096
103728607232,103728611328,4096,4096
103728611328,103728615424,4096,4096
103728615424,103728619520,4096,4096
103728619520,103728623616,4096,4096
103728623616,103728627712,4096,4096
103728627712,103728631808,4096,4096
103728631808,103728635904,4096,4096
103728635904,103728640000,4096,4096
103728640000,103728644096,4096,4096
103728644096,103728648192,4096,4096
103728648192,103728652288,4096,4096
103728652288,103728656384,4096,4096
103728656384,103728660480,4096,4096
103728660480,103728664576,4096,4096
103728664576,103728668672,4096,4096
103728668672,103728672768,4096,4096
103728672768,103728676864,4096,4096
103728676864,103728680960,4096,4096
103728680960,103728685056,4096,4096
103728685056,103728689152,4096,4096
103728689152,103728693248,4096,4096
103728693248,103728697344,4096,4096
103728697344,103728701440,4096,4096
103728701440,103728705536,4096,4096
103728705536,103728709632,4096,4096
103728709632,103728713728,4096,4096
103728713728,103728717824,4096,4096
103728717824,103728721920,4096,4096
103728721920,103728726016,4096,4096
103728726016,103728730112,4096,4096
103728730112,103728734208,4096,4096
103728734208,103728738304,4096,4096
103728738304,103728742400,4096,4096
103728742400,103728746496,4096,4096
103728746496,103728750592,4096,4096
103728750592,103728754688,4096,4096
103728754688,103728758784,4096,4096
103728758784,103728762880,4096,4096
103728762880,103728766976,4096,4096
103728766976,103728771072,4096,4096
103728771072,103728775168,4096,4096
103728775168,103728779264,4096,4096
103728779264,103728783360,4096,4096
103728783360,103728787456,4096,4096
103728787456,103728791552,4096,4096
103728791552,103728795648,4096,4096
103728795648,103728799744,4096,4096
103728799744,103728803840,4096,4096
103728803840,103728807936,4096,4096
103728807936,103728812032,4096,4096
103728812032,103728816128,4096,4096
103728816128,103728820224,4096,4096
103728820224,103728824320,4096,4096
103728824320,103728828416,4096,4096
103728828416,103728832512,4096,4096
103728832512,103728836608,4096,4096
103728836608,103728840704,4096,4096
103728840704,103728844800,4096,4096
103728844800,103728848896,4096,4096
103728848896,103728852992,4096,4096
103728852992,103728857088,4096,4096
103728857088,103728861184,4096,4096
103728861184,103728865280,4096,4096
103728865280,103728869376,4096,4096
103728869376,103728873472,4096,4096
103728873472,103728877568,4096,4096
103728877568,103728881664,4096,4096
103728881664,103728885760,4096,4096
103728885760,103728889856,4096,4096
103728889856,103728893952,4096,4096
103728893952,103728898048,4096,4096
103728898048,103728902144,4096,4096
103728902144,103728906240,4096,4096
103728906240,103728910336,4096,4096
103728910336,103728914432,4096,4096
103728914432,103728918528,4096,4096
103728918528,103728922624,4096,4096
103728922624,103728926720,4096,4096
103728926720,103728930816,4096,4096
103728930816,103728934912,4096,4096
103728934912,103728939008,4096,4096
103728939008,103728943104,4096,4096
103728943104,103728947200,4096,4096
103728947200,103728951296,4096,4096
103728951296,103728955392,4096,4096
103728955392,103728959488,4096,4096
103728959488,103728963584,4096,4096
103728963584,103728967680,4096,4096
103728967680,103728971776,4096,4096
103728971776,103728975872,4096,4096
103728975872,103728979968,4096,4096
103728979968,103728984064,4096,4096
103728984064,103728988160,4096,4096
103728988160,103728992256,4096,4096
103728992256,103728996352,4096,4096
103728996352,103729000448,4096,4096
103729000448,103729004544,4096,4096
103729004544,103729008640,4096,4096
103729008640,103729012736,4096,4096
103729012736,103729016832,4096,4096
103729016832,103729020928,4096,4096
103729020928,103729025024,4096,4096
103729025024,103729029120,4096,4096
103729029120,103729033216,4096,4096
103729033216,103729037312,4096,4096
103729037312,103729041408,4096,4096
103729041408,103729045504,4096,4096
103729045504,103729049600,4096,4096
103729049600,103729053696,4096,4096
103729053696,103729057792,4096,4096
103729057792,103729061888,4096,4096
103729061888,103729065984,4096,4096
103729065984,103729070080,4096,4096
103729070080,103729074176,4096,4096
103729074176,103729078272,4096,4096
103729078272,103729082368,4096,4096
103729082368,103729086464,4096,4096
103729086464,103729090560,4096,4096
103729090560,103729094656,4096,4096
103729094656,103729098752,4096,4096
103729098752,103729102848,4096,4096
103729102848,103729106944,4096,4096
103729106944,103729111040,4096,4096
103729111040,103729115136,4096,4096
103729115136,103729119232,4096,4096
103729119232,103729123328,4096,4096
103729123328,103729127424,4096,4096
103729127424,103729131520,4096,4096
103729131520,103729135616,4096,4096
103729135616,103729139712,4096,4096
103729139712,103729143808,4096,4096
103729143808,103729147904,4096,4096
103729147904,103729152000,4096,4096
103729152000,103729156096,4096,4096
103729156096,103729160192,4096,4096
103729160192,103729164288,4096,4096
103729164288,103729168384,4096,4096
103729168384,103729172480,4096,4096
103729172480,103729176576,4096,4096
103729176576,103729180672,4096,4096
103729180672,103729184768,4096,4096
103729184768,103729188864,4096,4096
103729188864,103729192960,4096,4096
103729192960,103729197056,4096,4096
103729197056,103729201152,4096,4096
103729201152,103729205248,4096,4096
103729205248,103729209344,4096,4096
103729209344,103729213440,4096,4096
103729213440,103729217536,4096,4096
103729217536,103729221632,4096,4096
103729221632,103729225728,4096,4096
103729225728,103729229824,4096,4096
103729229824,103729233920,4096,4096
103729233920,103729238016,4096,4096
103729238016,103729242112,4096,4096
103729242112,103729246208,4096,4096
103729246208,103729250304,4096,4096
103729250304,103729254400,4096,4096
103729254400,103729258496,4096,4096
103729258496,103729262592,4096,4096
103729262592,103729266688,4096,4096
103729266688,103729270784,4096,4096
103729270784,103729274880,4096,4096
103729274880,103729278976,4096,4096
103729278976,103729283072,4096,4096
103729283072,103729287168,4096,4096
103729287168,103729291264,4096,4096
103729291264,103729295360,4096,4096
103729295360,103729299456,4096,4096
103729299456,103729303552,4096,4096
103729303552,103729307648,4096,4096
103729307648,103729311744,4096,4096
103729311744,103729315840,4096,4096
103729315840,103729319936,4096,4096
103729319936,103729324032,4096,4096
103729324032,103729328128,4096,4096
103729328128,103720943616,-8384512,-1
103720943616,103720947712,4096,4096
103720947712,103720951808,4096,4096
103720951808,103720955904,4096,4096
103720955904,103720960000,4096,4096
103720960000,103720964096,4096,4096
103720964096,103720968192,4096,4096
103720968192,103720972288,4096,4096
103720972288,103720976384,4096,4096
103720976384,103720980480,4096,4096
103720980480,103720984576,4096,4096
